PERSON_IDENTIFIER,TERM_DESC,CRN,SUBJ_CODE,CRSE_NUMB,SECTION,SCHEDULE_TYPE,TITLE
2927,Fall Semester 2022,10594,CHBE,301,002,LEC,CHEMICAL ENGR FUNDAMENTALS
2927,Fall Semester 2022,11630,MATH,211,S02,LEC,ORD DIFFERENTIAL EQUATIONS
2927,Fall Semester 2022,14347,CHBE,243,001,LL,CHEMICAL ENGINEERING LAB I
2927,Fall Semester 2022,14291,FREN,307,001,SEM,FRENCH CULTURAL IDENTITY I
2927,Fall Semester 2022,13948,JAPA,141,004,LEC,FIRST YEAR JAPANESE I
2927,Fall Semester 2022,14941,CHBE,302,002,LL,APPLIED MATH FOR CHEM ENGS I
2928,Fall Semester 2022,10594,CHBE,301,002,LEC,CHEMICAL ENGR FUNDAMENTALS
2928,Fall Semester 2022,11115,PSYC,202,002,LEC,INTRO TO SOCIAL PSYCHOLOGY
2928,Fall Semester 2022,11681,ENGI,301,001,LEC,INTRO TO PRACTICAL EE
2928,Fall Semester 2022,14347,CHBE,243,001,LL,CHEMICAL ENGINEERING LAB I
2928,Fall Semester 2022,14725,MUSI,334,002,STU,CAMPANILE ORCHESTRA
2928,Fall Semester 2022,14941,CHBE,302,002,LL,APPLIED MATH FOR CHEM ENGS I
2929,Fall Semester 2022,10594,CHBE,301,002,LEC,CHEMICAL ENGR FUNDAMENTALS
2929,Fall Semester 2022,11630,MATH,211,S02,LEC,ORD DIFFERENTIAL EQUATIONS
2929,Fall Semester 2022,12572,CHEM,319,001,LEC,ORGANIC CHEMISTRY I
2929,Fall Semester 2022,14347,CHBE,243,001,LL,CHEMICAL ENGINEERING LAB I
2929,Fall Semester 2022,14941,CHBE,302,002,LL,APPLIED MATH FOR CHEM ENGS I
2930,Fall Semester 2022,10594,CHBE,301,002,LEC,CHEMICAL ENGR FUNDAMENTALS
2930,Fall Semester 2022,10633,ECON,100,001,LEC,PRINCIPLES OF ECONOMICS
2930,Fall Semester 2022,14347,CHBE,243,001,LL,CHEMICAL ENGINEERING LAB I
2930,Fall Semester 2022,13955,SPAN,322,003,LEC,SPAN FOR INTERCULTURAL COMM II
2930,Fall Semester 2022,14941,CHBE,302,002,LL,APPLIED MATH FOR CHEM ENGS I
2931,Fall Semester 2022,10594,CHBE,301,002,LEC,CHEMICAL ENGR FUNDAMENTALS
2931,Fall Semester 2022,10634,ECON,203,001,LEC,MACROECONOMICS
2931,Fall Semester 2022,14347,CHBE,243,001,LL,CHEMICAL ENGINEERING LAB I
2931,Fall Semester 2022,14214,MSNE,201,001,LEC,INTRO TO NANOTECH FOR ENGR
2931,Fall Semester 2022,14941,CHBE,302,002,LL,APPLIED MATH FOR CHEM ENGS I
2932,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2932,Fall Semester 2022,14195,SOCI,334,001,LEC,SOCIOLOGY OF THE FAMILY
2932,Fall Semester 2022,13124,SOCI,231,001,LEC,SOCIAL PROBLEMS
2932,Fall Semester 2022,13896,ANTH,332,001,SEM,SOCIAL LIFE OF CLEAN ENERGY
2932,Fall Semester 2022,14732,SOCI,358,001,LEC,"CRIME, PUNISHMENT AND SOCIETY"
2933,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2933,Fall Semester 2022,10664,PHYS,103,013,SEM,MECHANICS DISCUSSION
2933,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2933,Fall Semester 2022,12906,FWIS,100,012,SEM,INTRO TO ACADEMIC WRITING
2933,Fall Semester 2022,14296,BUSI,221,001,LL,NEW ENTERPRISES
2934,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2934,Fall Semester 2022,10663,PHYS,103,012,SEM,MECHANICS DISCUSSION
2934,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2934,Fall Semester 2022,13529,COMP,140,001,LL,COMPUTATIONAL THINKING
2934,Fall Semester 2022,14707,ELEC,220,006,LL,FUND COMPUTER ENGINEERING
2935,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2935,Fall Semester 2022,10660,PHYS,103,009,SEM,MECHANICS DISCUSSION
2935,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2935,Fall Semester 2022,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2935,Fall Semester 2022,13322,CHEM,123,007,LAB,GENERAL CHEMISTRY LAB I
2935,Fall Semester 2022,14001,FWIS,150,001,SEM,THE WORLD OF MEDIEVAL MEDICINE
2936,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2936,Fall Semester 2022,10664,PHYS,103,013,SEM,MECHANICS DISCUSSION
2936,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2936,Fall Semester 2022,12640,FWIS,188,002,SEM,ENG DESIGN & COMMUNICATION
2936,Fall Semester 2022,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
2937,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2937,Fall Semester 2022,10660,PHYS,103,009,SEM,MECHANICS DISCUSSION
2937,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2937,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
2937,Fall Semester 2022,13529,COMP,140,001,LL,COMPUTATIONAL THINKING
2937,Fall Semester 2022,14317,COLL,134,001,SEM,RUBIK'S CUBE THEORY
2938,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2938,Fall Semester 2022,10664,PHYS,103,013,SEM,MECHANICS DISCUSSION
2938,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2938,Fall Semester 2022,12227,RUSS,141,002,LEC,FIRST YEAR RUSSIAN I
2938,Fall Semester 2022,12306,ASTR,101,001,LEC,"STARS, GALAXIES & THE UNIVERSE"
2938,Fall Semester 2022,14795,FWIS,153,001,SEM,INTRODUCTION TO INFINITY
2939,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2939,Fall Semester 2022,10659,PHYS,103,008,SEM,MECHANICS DISCUSSION
2939,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2939,Fall Semester 2022,12150,HART,101,001,LEC,INTRO TO HIST OF WESTERN ART I
2939,Fall Semester 2022,13220,CHEM,123,002,LAB,GENERAL CHEMISTRY LAB I
2939,Fall Semester 2022,14379,CHEM,121,S04,LL,GENERAL CHEMISTRY I
2939,Fall Semester 2022,14001,FWIS,150,001,SEM,THE WORLD OF MEDIEVAL MEDICINE
2940,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2940,Fall Semester 2022,10631,ENST,100,001,LEC,"ENVIRONMENT, CULTURE & SOCIETY"
2940,Fall Semester 2022,10663,PHYS,103,012,SEM,MECHANICS DISCUSSION
2940,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2940,Fall Semester 2022,11013,CHEM,123,003,LAB,GENERAL CHEMISTRY LAB I
2940,Fall Semester 2022,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2941,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2941,Fall Semester 2022,12546,BIOS,300,001,LEC,PARADIGMS IN BIOCHM & CELL BIO
2941,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
2941,Fall Semester 2022,13520,FWIS,114,001,SEM,"WASTE, TRASH, POLLUTION"
2941,Fall Semester 2022,14272,CAAM,210,004,LL,INTRO TO ENG COMPUTATION
2942,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2942,Fall Semester 2022,11376,BUSI,305,002,LEC,FINANCIAL ACCOUNTING
2942,Fall Semester 2022,11763,FWIS,100,009,SEM,INTRO TO ACADEMIC WRITING
2942,Fall Semester 2022,13965,EEPS,116,001,LEC,EARTH AND THE SOLAR SYSTEM
2942,Fall Semester 2022,14048,GERM,335,001,SEM,GERMAN FILM (IN ENGLISH)
2943,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2943,Fall Semester 2022,10743,FWIS,100,008,SEM,INTRO TO ACADEMIC WRITING
2943,Fall Semester 2022,11012,CHEM,123,005,LAB,GENERAL CHEMISTRY LAB I
2943,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
2943,Fall Semester 2022,14336,HUMA,131,001,LEC,WHAT IS AN (AB)NORMAL BODY?
2943,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2944,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2944,Fall Semester 2022,10661,PHYS,103,010,SEM,MECHANICS DISCUSSION
2944,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2944,Fall Semester 2022,11530,FWIS,100,007,SEM,INTRO TO ACADEMIC WRITING
2944,Fall Semester 2022,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2944,Fall Semester 2022,13220,CHEM,123,002,LAB,GENERAL CHEMISTRY LAB I
2944,Fall Semester 2022,14317,COLL,134,001,SEM,RUBIK'S CUBE THEORY
2944,Fall Semester 2022,13584,UNIV,180,001,LEC,INTRO TO RICE - INTERNATIONALS
2945,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2945,Fall Semester 2022,11988,SMGT,260,001,LEC,INTRO TO SPORT MANAGEMENT
2945,Fall Semester 2022,13530,COMP,140,003,LL,COMPUTATIONAL THINKING
2945,Fall Semester 2022,13978,ENGL,267,001,LEC,INTRO TO AFRICAN AMER LIT
2945,Fall Semester 2022,14764,LING,205,001,LEC,LANGUAGE AND SOCIETY
2946,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2946,Fall Semester 2022,11013,CHEM,123,003,LAB,GENERAL CHEMISTRY LAB I
2946,Fall Semester 2022,11689,MDHM,201,001,SEM,INTRO TO MEDICAL HUMANITIES
2946,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
2946,Fall Semester 2022,13201,BIOS,118,003,SEM,FIRST-YEAR SEMINAR (BCBG)
2946,Fall Semester 2022,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
2947,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2947,Fall Semester 2022,11376,BUSI,305,002,LEC,FINANCIAL ACCOUNTING
2947,Fall Semester 2022,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
2947,Fall Semester 2022,14404,DSCI,101,002,LL,INTRO TO DATA SCIENCE
2947,Fall Semester 2022,15012,FWIS,123,001,SEM,STAR WARS  & WRITING CULTURE
2948,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2948,Fall Semester 2022,10666,PHYS,101,S01,LL,MECHANICS (WITH LAB)
2948,Fall Semester 2022,12911,FWIS,130,001,SEM,WRITING EVERYDAY LIFE
2948,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2948,Fall Semester 2022,13661,PHYS,103,002,SEM,MECHANICS DISCUSSION
2948,Fall Semester 2022,13733,CHEM,123,009,LAB,GENERAL CHEMISTRY LAB I
2949,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2949,Fall Semester 2022,10666,PHYS,101,S01,LL,MECHANICS (WITH LAB)
2949,Fall Semester 2022,11011,CHEM,123,001,LAB,GENERAL CHEMISTRY LAB I
2949,Fall Semester 2022,12306,ASTR,101,001,LEC,"STARS, GALAXIES & THE UNIVERSE"
2949,Fall Semester 2022,14309,COLL,115,001,SEM,MODERN CLASSICAL MYTHOLOGY
2949,Fall Semester 2022,14337,HART,320,001,SEM,"MEDIEVAL ART, SCIENCE, MAGIC"
2949,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2949,Fall Semester 2022,13661,PHYS,103,002,SEM,MECHANICS DISCUSSION
2950,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2950,Fall Semester 2022,10658,PHYS,103,007,SEM,MECHANICS DISCUSSION
2950,Fall Semester 2022,10666,PHYS,101,S01,LL,MECHANICS (WITH LAB)
2950,Fall Semester 2022,14177,ASIA,355,001,SEM,CINEMA AND THE CITY
2950,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2950,Fall Semester 2022,13322,CHEM,123,007,LAB,GENERAL CHEMISTRY LAB I
2950,Fall Semester 2022,13900,ANTH,363,001,LEC,ARCHAEOLOGY CITIES AND STATE
2951,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2951,Fall Semester 2022,10662,PHYS,103,011,SEM,MECHANICS DISCUSSION
2951,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2951,Fall Semester 2022,11530,FWIS,100,007,SEM,INTRO TO ACADEMIC WRITING
2951,Fall Semester 2022,12880,ECON,100,004,LEC,PRINCIPLES OF ECONOMICS
2951,Fall Semester 2022,14296,BUSI,221,001,LL,NEW ENTERPRISES
2952,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2952,Fall Semester 2022,10633,ECON,100,001,LEC,PRINCIPLES OF ECONOMICS
2952,Fall Semester 2022,10653,PHYS,103,001,SEM,MECHANICS DISCUSSION
2952,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2952,Fall Semester 2022,11013,CHEM,123,003,LAB,GENERAL CHEMISTRY LAB I
2952,Fall Semester 2022,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2952,Fall Semester 2022,14271,CAAM,210,003,LL,INTRO TO ENG COMPUTATION
2953,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2953,Fall Semester 2022,10740,FWIS,100,002,SEM,INTRO TO ACADEMIC WRITING
2953,Fall Semester 2022,11601,SOCI,101,004,LEC,INTRODUCTION TO SOCIOLOGY
2953,Fall Semester 2022,12204,ARTS,230,001,STU,COMICS AND SEQUENTIAL ART
2954,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2954,Fall Semester 2022,11012,CHEM,123,005,LAB,GENERAL CHEMISTRY LAB I
2954,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
2954,Fall Semester 2022,14379,CHEM,121,S04,LL,GENERAL CHEMISTRY I
2954,Fall Semester 2022,14302,HART,118,001,LEC,GLOBAL ARCHITECTURE HIST I
2954,Fall Semester 2022,14794,FWIS,118,001,SEM,ESPIONAGE IN FILM & LIT
2955,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2955,Fall Semester 2022,10661,PHYS,103,010,SEM,MECHANICS DISCUSSION
2955,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2955,Fall Semester 2022,11943,BUSI,220,001,LAB,LILIE DESIGN THINKING
2955,Fall Semester 2022,13531,COMP,140,002,LL,COMPUTATIONAL THINKING
2955,Fall Semester 2022,13948,JAPA,141,004,LEC,FIRST YEAR JAPANESE I
2956,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2956,Fall Semester 2022,10659,PHYS,103,008,SEM,MECHANICS DISCUSSION
2956,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2956,Fall Semester 2022,11013,CHEM,123,003,LAB,GENERAL CHEMISTRY LAB I
2956,Fall Semester 2022,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
2956,Fall Semester 2022,14226,EEPS,109,001,LEC,OCEANOGRAPHY
2956,Fall Semester 2022,14704,FWIS,141,002,SEM,TECHNOLOGIES OF TASTE
2957,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2957,Fall Semester 2022,11012,CHEM,123,005,LAB,GENERAL CHEMISTRY LAB I
2957,Fall Semester 2022,11115,PSYC,202,002,LEC,INTRO TO SOCIAL PSYCHOLOGY
2957,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
2957,Fall Semester 2022,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
2957,Fall Semester 2022,15012,FWIS,123,001,SEM,STAR WARS  & WRITING CULTURE
2958,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2958,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
2958,Fall Semester 2022,11012,CHEM,123,005,LAB,GENERAL CHEMISTRY LAB I
2958,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
2958,Fall Semester 2022,14379,CHEM,121,S04,LL,GENERAL CHEMISTRY I
2959,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2959,Fall Semester 2022,10664,PHYS,103,013,SEM,MECHANICS DISCUSSION
2959,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2959,Fall Semester 2022,10743,FWIS,100,008,SEM,INTRO TO ACADEMIC WRITING
2959,Fall Semester 2022,13532,COMP,140,004,LL,COMPUTATIONAL THINKING
2960,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2960,Fall Semester 2022,10617,NSCI,120,003,LAB,INTR SCIENTIFIC RES CHALLENGES
2960,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
2960,Fall Semester 2022,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
2960,Fall Semester 2022,13322,CHEM,123,007,LAB,GENERAL CHEMISTRY LAB I
2960,Fall Semester 2022,13720,FWIS,159,001,SEM,VOICING DISSENT
2961,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2961,Fall Semester 2022,10653,PHYS,103,001,SEM,MECHANICS DISCUSSION
2961,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2961,Fall Semester 2022,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2961,Fall Semester 2022,13322,CHEM,123,007,LAB,GENERAL CHEMISTRY LAB I
2961,Fall Semester 2022,14001,FWIS,150,001,SEM,THE WORLD OF MEDIEVAL MEDICINE
2961,Fall Semester 2022,13900,ANTH,363,001,LEC,ARCHAEOLOGY CITIES AND STATE
2962,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2962,Fall Semester 2022,10662,PHYS,103,011,SEM,MECHANICS DISCUSSION
2962,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2962,Fall Semester 2022,10716,ENGI,100,001,LAB,INTRO SPATIAL VISUALIZATION
2962,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
2962,Fall Semester 2022,13522,FWIS,180,001,SEM,WRITING FOR SOCIAL JUSTICE
2962,Fall Semester 2022,13717,ELEC,220,005,LL,FUND COMPUTER ENGINEERING
2963,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2963,Fall Semester 2022,10662,PHYS,103,011,SEM,MECHANICS DISCUSSION
2963,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2963,Fall Semester 2022,12254,ANTH,203,001,LEC,INTRO BIOLOGICAL ANTHROPOLOGY
2963,Fall Semester 2022,12306,ASTR,101,001,LEC,"STARS, GALAXIES & THE UNIVERSE"
2963,Fall Semester 2022,13529,COMP,140,001,LL,COMPUTATIONAL THINKING
2964,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2964,Fall Semester 2022,10657,PHYS,103,006,SEM,MECHANICS DISCUSSION
2964,Fall Semester 2022,10666,PHYS,101,S01,LL,MECHANICS (WITH LAB)
2964,Fall Semester 2022,11012,CHEM,123,005,LAB,GENERAL CHEMISTRY LAB I
2964,Fall Semester 2022,12758,FWIS,100,005,SEM,INTRO TO ACADEMIC WRITING
2964,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2965,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2965,Fall Semester 2022,10664,PHYS,103,013,SEM,MECHANICS DISCUSSION
2965,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2965,Fall Semester 2022,12640,FWIS,188,002,SEM,ENG DESIGN & COMMUNICATION
2965,Fall Semester 2022,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
2965,Fall Semester 2022,14387,PHIL,265,001,LEC,DEATH AND DYING
2966,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2966,Fall Semester 2022,11013,CHEM,123,003,LAB,GENERAL CHEMISTRY LAB I
2966,Fall Semester 2022,12546,BIOS,300,001,LEC,PARADIGMS IN BIOCHM & CELL BIO
2966,Fall Semester 2022,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
2966,Fall Semester 2022,13538,FWIS,151,001,SEM,MAKING SENSE OF OURSELVES
2966,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2967,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2967,Fall Semester 2022,11011,CHEM,123,001,LAB,GENERAL CHEMISTRY LAB I
2967,Fall Semester 2022,14182,HART,374,001,SEM,ART OF THE FRENCH REVOLUTION
2967,Fall Semester 2022,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2967,Fall Semester 2022,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
2967,Fall Semester 2022,14001,FWIS,150,001,SEM,THE WORLD OF MEDIEVAL MEDICINE
2968,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2968,Fall Semester 2022,11988,SMGT,260,001,LEC,INTRO TO SPORT MANAGEMENT
2968,Fall Semester 2022,12306,ASTR,101,001,LEC,"STARS, GALAXIES & THE UNIVERSE"
2968,Fall Semester 2022,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
2968,Fall Semester 2022,14945,SMGT,276,002,LL,SPORT MANAGEMENT PRACTICUM
2969,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2969,Fall Semester 2022,10666,PHYS,101,S01,LL,MECHANICS (WITH LAB)
2969,Fall Semester 2022,10716,ENGI,100,001,LAB,INTRO SPATIAL VISUALIZATION
2969,Fall Semester 2022,11530,FWIS,100,007,SEM,INTRO TO ACADEMIC WRITING
2969,Fall Semester 2022,12576,FREN,263,002,LEC,SECOND YEAR FRENCH I
2969,Fall Semester 2022,13322,CHEM,123,007,LAB,GENERAL CHEMISTRY LAB I
2969,Fall Semester 2022,14379,CHEM,121,S04,LL,GENERAL CHEMISTRY I
2969,Fall Semester 2022,13661,PHYS,103,002,SEM,MECHANICS DISCUSSION
2970,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2970,Fall Semester 2022,11115,PSYC,202,002,LEC,INTRO TO SOCIAL PSYCHOLOGY
2970,Fall Semester 2022,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2970,Fall Semester 2022,13322,CHEM,123,007,LAB,GENERAL CHEMISTRY LAB I
2970,Fall Semester 2022,14788,FWIS,103,001,SEM,TRUE CRIME AND CRIME FICTION
2971,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2971,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
2971,Fall Semester 2022,12948,ANTH,200,003,LEC,INTRO TO STUDY OF LANGUAGE
2971,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
2971,Fall Semester 2022,12911,FWIS,130,001,SEM,WRITING EVERYDAY LIFE
2972,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2972,Fall Semester 2022,10633,ECON,100,001,LEC,PRINCIPLES OF ECONOMICS
2972,Fall Semester 2022,10655,PHYS,103,004,SEM,MECHANICS DISCUSSION
2972,Fall Semester 2022,10666,PHYS,101,S01,LL,MECHANICS (WITH LAB)
2972,Fall Semester 2022,10717,ENGI,100,002,LAB,INTRO SPATIAL VISUALIZATION
2972,Fall Semester 2022,13530,COMP,140,003,LL,COMPUTATIONAL THINKING
2972,Fall Semester 2022,14000,FWIS,137,002,SEM,POP MUSIC & AMERICAN CULTURE
2973,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2973,Fall Semester 2022,10653,PHYS,103,001,SEM,MECHANICS DISCUSSION
2973,Fall Semester 2022,10667,PHYS,101,S02,LL,MECHANICS (WITH LAB)
2973,Fall Semester 2022,10717,ENGI,100,002,LAB,INTRO SPATIAL VISUALIZATION
2973,Fall Semester 2022,11530,FWIS,100,007,SEM,INTRO TO ACADEMIC WRITING
2973,Fall Semester 2022,13217,CHEM,121,S01,LL,GENERAL CHEMISTRY I
2973,Fall Semester 2022,13733,CHEM,123,009,LAB,GENERAL CHEMISTRY LAB I
2974,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2974,Fall Semester 2022,11870,SOPA,200,002,LEC,APPROACHES TO SOCIAL POLICY
2974,Fall Semester 2022,12880,ECON,100,004,LEC,PRINCIPLES OF ECONOMICS
2974,Fall Semester 2022,12911,FWIS,130,001,SEM,WRITING EVERYDAY LIFE
2974,Fall Semester 2022,13951,KORE,141,003,LEC,FIRST YEAR KOREAN I
2975,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2975,Fall Semester 2022,12150,HART,101,001,LEC,INTRO TO HIST OF WESTERN ART I
2975,Fall Semester 2022,12907,FWIS,100,013,SEM,INTRO TO ACADEMIC WRITING
2975,Fall Semester 2022,13529,COMP,140,001,LL,COMPUTATIONAL THINKING
2976,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2976,Fall Semester 2022,11012,CHEM,123,005,LAB,GENERAL CHEMISTRY LAB I
2976,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
2976,Fall Semester 2022,12874,SPAN,323,901,INT,SPANISH PROFESSIONAL PRAC I
2976,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2976,Fall Semester 2022,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
2977,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2977,Fall Semester 2022,11013,CHEM,123,003,LAB,GENERAL CHEMISTRY LAB I
2977,Fall Semester 2022,12546,BIOS,300,001,LEC,PARADIGMS IN BIOCHM & CELL BIO
2977,Fall Semester 2022,13531,COMP,140,002,LL,COMPUTATIONAL THINKING
2977,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
2978,Fall Semester 2022,10595,MATH,101,S03,LEC,SINGLE VARIABLE CALCULUS I
2978,Fall Semester 2022,11868,MATH,102,S04,LEC,SINGLE VARIABLE CALCULUS II
